category,role,text,listener_empathy,speaker_changeEmotion,terminate,situation,speaker_emotion,id
기쁨,부모,우리 딸에게 그렇게 좋은 소식이 생겼다니 너무 반갑구나. 우리 딸이 정말 좋은 선택을 한 것 같아서 더욱 뿌듯하고 말이야.,동조,,False,,,BE22029268
기쁨,자녀,엄마 말씀을 듣고 암막 커튼을 사길 너무 잘한 것 같아요. 침대에 누우면 스르륵 잠이 들었다가 숙면 후 개운하게 일어나니 너무 행복해요.,,,False,,,BE22029268
기쁨,부모,잠이 정말 중요한데 불면증에 겪는 우리 딸이 정말 걱정되었었거든. 이제는 그런 걱정을 할 필요가 없이 잠을 깊이 잔다니까 듣는 엄마가 너무 행복한걸. 그 누구보다 우리 딸이 가장 기분 좋겠지.,"격려,동조",,False,,,BE22029268
기쁨,자녀,요즘 잠을 잘 자서 종일 기분이 좋고 몸도 마음도 건강해진 것 같아요. 활기를 되찾은 것 같아서 너무 기뻐요.,,,False,,,BE22029268
기쁨,부모,우리 딸이 활기찬 본래의 모습을 되찾았다는 소식에 엄마는 너무 행복해. 역시 잠이라는 게 정말 중요한 것 같아. 우리 딸이 앞으로도 이렇게 푹 잤으면 좋겠구나.,동조,,False,,,BE22029268
기쁨,자녀,암막 커튼과 함께라면 문제없어요. 요즘 잠을 잘 자서 그런지 전보다 피부도 훨씬 좋아지고 얼굴도 밝아졌어요. 좋은 현상들이 마구 생기니 너무 행복하네요.,,,False,,,BE22029268
기쁨,부모,우리 딸에게 긍정적인 영향이 생긴 것 같아서 너무 기분 좋구나. 사실 엄마도 우리 딸이 숙면하기를 그동안 바라왔거든. 우리 모녀의 소망이 이루어진 셈이니 얼마나 행복한지 몰라.,동조,,False,,,BE22029268
기쁨,자녀,"그렇게 말씀해주셔서 감사해요, 엄마. 만나는 사람들도 왜 그렇게 안색이 좋아졌냐고 다들 칭찬을 해주니 기분 좋더라고요.",,,False,,,BE22029268
기쁨,부모,남들이 보기에도 우리 딸이 확연히 상태가 좋아졌나 보구나. 누구보다 그동안 숙면을 원했던 우리 딸이 가장 기쁠 것 같아. 열심히 암막 커튼을 알아본 보람이 있구나.,격려,,False,,,BE22029268
기쁨,자녀,"그러게, 말이예요. 엄마가 아니었으면 이렇게 암막 커튼을 살 생각도 못 했을 텐데, 엄마에게 너무 감사한걸요.",,,False,,,BE22029268
기쁨,부모,우리 딸이 좋아해 주니까 엄마도 너무 행복해. 여러모로 다시 건강해졌다는 우리 딸이 즐거워한다니 그걸로 됐어.,동조,,False,,,BE22029268
기쁨,자녀,저를 향한 애정이 정말 느껴져요. 요즘 숙면을 해서 일도 잘되고 모든 생활이 잘 되는 것 같아 너무 기쁘네요.,,,False,,,BE22029268
기쁨,부모,앞으로도 우리 딸에게 좋은 일만 생길 거란다. 잠이 보약이니만큼 앞으로도 편안하게 자렴.,"조언,격려",,False,,,BE22029268
기쁨,자녀,"엄마 덕분에 그럴 수 있을 것 같아요. 너무 감사해요, 엄마.",,,True,,,BE22029268
기쁨,자녀,"아빠, 오늘 해돋이를 보러 북한산 정상에 올랐어요. 생각보다 더 너무 운치 있고 아름다워서 황홀한 느낌이 들 정도예요. 매우 아름다운 광경을 보니 기쁜 감정이 들어요.",,,False,,,BE22028839
기쁨,부모,해가 떠오르는 광경을 보면 저절로 기분이 좋아질 수밖에 없을 것 같아. 더군다나 그렇게 높은 곳에서 보는 절경은 말로 다 할 수 없을 것 같구나. 우리 아들이 이렇게 좋아하는 모습을 보니 아빠도 참 행복해.,"격려,동조",,False,,,BE22028839
기쁨,자녀,생각보다 더 좋아서 그런 것 같아요. 이렇게 새벽에 산에 온 적이 처음이거든요. 그런데 산세 위로 태양이 떠 오르는 모습이 신비로워 보여서 정말 아름다워요.,,,False,,,BE22028839
기쁨,부모,우리 아들의 표현을 정말 잘 해줘서 그 감동에 고스란히 전해진다. 아빠도 북한산의 해돋이에 그런 아름다움이 있는지 몰랐어. 우리 아들을 통해서 좋은 정보도 알게 되어서 아빠도 가보고 싶은 심정이야.,동조,,False,,,BE22028839
기쁨,자녀,해돋이를 북한산 정상에 올라 보자는 친구의 제안에 생각 없이 수락했을 뿐인데. 이렇게 아름다운 모습을 예상하지 못해서 감동이 더 크게 느껴져요. 아빠와도 다음에도 꼭 이 감동을 같이 느끼고 싶어서 연락했어요.,,,False,,,BE22028839
기쁨,부모,좋은 것만 보면 가족을 떠올리는 다정한 우리 아들이 정말 자랑스럽구나. 속 깊고 따듯한 너의 마음이 대견하고 기특해. 가족을 위할 줄 아는 우리 아들이 정말 멋지다.,"격려,동조",,False,,,BE22028839
기쁨,자녀,저는 뭐든지 우선순위가 가족이에요. 가족이 있기 때문에 지금까지 행복하게 살아왔다고 생각해요. 좋은 풍경을 본 이 순간 아빠께 전해드리고 싶었어요.,,,False,,,BE22028839
기쁨,부모,너의 그 마음에 아빠는 감동을 하였어. 가슴이 벅차오르고 행복해지는구나. 우리 아들은 정말 최고의 아들이야!,"격려,동조",,False,,,BE22028839
기쁨,자녀,아빠가 저를 대단하다고 말해 줄 때마다 더 좋은 사람이 되고 싶다고 생각해요. 그래서 더 노력하는 것도 있어. 아빠는 절 발전시키게 하는 저의 은인이에요.,,,False,,,BE22028839
기쁨,부모,내가 한 것이 없는데 이런 경우에도 우리 아들은 공을 아빠에게 돌리려 하네. 우리 아들이 내 아들이라서 정말 고맙다는 생각이 드네.,동조,,False,,,BE22028839
기쁨,자녀,아빠의 따듯한 말에 참 많은 힘을 얻어요. 그래서 아빠와 이야기를 나누면 항상 내 기쁨이 배가 되는 것 같네요.,,,False,,,BE22028839
기쁨,부모,난 우리 아들이 아빠를 통해서 더 행복해졌으면 하거든. 그리고 우리 아들은 행복해질 자격이 있는 사람이야.,"격려,동조",,False,,,BE22028839
기쁨,자녀,제 노력을 인정받은 것 같아서 고마운 마음이야. 새벽에 북한산 정상까지 오르면서 정말 힘들었는데 그걸 극복하고 맞는 해돋이가 정말 기뻤어요.,,,False,,,BE22028839
기쁨,부모,그 기쁜 마음을 아빠에게 보내줘서 나도 기쁜 마음이었어. 이제 조심히 내려오고 집에서 더 많은 이야기 나누자.,,,True,,,BE22028839
기쁨,자녀,"엄마, 저 이제 출발해요. 할머니 집에서 좋은 추억만 쌓고 가는 것 같아 행복하네요.",,,False,,,BE22028836
기쁨,부모,네가 좋았다니 엄마도 다행이다. 작별 인사는 잘 나눴고?,동조,,False,,,BE22028836
기쁨,자녀,"네, 헤어지기 직전에 할머니가 쌈짓돈을 꺼내서 손에 쥐어 주시더라고요. 귀한 용돈을 주셔서 감사하고 기뻤어요.",,,False,,,BE22028836
기쁨,부모,네가 이제 중학생이 되니까 더 열심히 하라고 주셨나 보다. 할머니도 너랑 일주일 지내다 헤어져서 많이 섭섭하실 거야.,,,False,,,BE22028836
기쁨,자녀,"그러니까요, 저 몰래 눈물을 훔치시는 것 같아 마음이 찡했어요. 한편으로는 이렇게 사랑하는 가족이 있다는 게 참 다정하게 느껴져 좋았고요.",,,False,,,BE22028836
기쁨,부모,"그럼, 너를 사랑하는 식구들이 이렇게나 많은 거야. 그러니 건강하고 씩씩하게만 자라면 돼. 엄마는 네가 아프지만 않으면 더 바랄 게 없어.","조언,동조",,False,,,BE22028836
기쁨,자녀,제 걱정은 하지 않으셔도 돼요! 저는 엄마가 생각하는 것보다 훨씬 튼튼하니까요. 그래도 엄마까지 그렇게 말하니까 기분 되게 좋네요.,,,False,,,BE22028836
기쁨,부모,네가 행복해 보여서 엄마도 마음이 좋다. 시골에서 특별한 일은 또 없었니?,동조,,False,,,BE22028836
기쁨,자녀,할머니 집에서 맛있는 거 많이 먹고 강아지랑 잘 놀았어요. 밤에는 별이 셀 수 없이 많이 보여서 행복했고요.,,,False,,,BE22028836
기쁨,부모,말만 들어도 어떤 풍경이었을지 그려지는구나. 네가 좋아할 것 같았어. 즐거운 시간만 보낸 것 같아 다행이다.,"격려,동조",,False,,,BE22028836
기쁨,자녀,밤에는 할머니랑 얘기하면서 다리도 주물러 드렸거든요. 할머니 말로 제 손이 맵고 시원하다는데 괜히 뿌듯했어요.,,,False,,,BE22028836
기쁨,부모,안마도 해드리다니 기특하네. 우리 아들은 내가 가르치는 것보다 더 많은 것을 혼자 터득하는 것 같아. 이렇게 착하게 지내 줘서 엄마도 네가 너무 대견하고 자랑스러워.,동조,,False,,,BE22028836
기쁨,자녀,할머니를 공경하고 사랑해야 한다고는 엄마가 늘 말했잖아요. 앞으로도 엄마가 더 자랑스러워할 수 있게 부끄럽지 않은 아들이 될게요.,,,False,,,BE22028836
기쁨,부모,너는 지금도 충분히 최고의 아들이야. 네가 좋아하는 찜닭 해두고 기다리고 있을게. 조심해서 집에 오렴.,,,False,,,BE22028836
기쁨,자녀,찜닭이라니 너무 신나는데요! 집에 가는 길이 더 설레졌어요. 금방 갈게요 엄마.,,,True,,,BE22028836
기쁨,자녀,"엄마, 이번에 부인이 아기를 낳았잖아요. 집에 이렇게 작고 사랑스러운 신생아가 있다는 게 정말 기쁜 일인 것 같아요.",,,False,,,BE22028950
기쁨,부모,"그래 엄마가 볼 때도 너무 귀엽고 소중하게 느껴지더라. 그동안, 너도, 아내도 많이 고생했어. 네가 이렇게 기뻐하니 엄마도 기쁘네.",동조,,False,,,BE22028950
기쁨,자녀,"오랫동안 아이를 갖고 싶어 했었거든요. 임신하기까지 오랜 시간이 걸렸었으니까요. 그런데, 이렇게 사랑스러운 아이가 태어나서 얼마나 행복한지 몰라요.",,,False,,,BE22028950
기쁨,부모,그래 엄마도 그 마음 잘 알아. 너를 낳았을 때 내 마음이 딱 그랬거든. 정말 소중하고 아껴주고 싶은 그 마음과 행복 엄마는 다 이해해.,동조,,False,,,BE22028950
기쁨,자녀,엄마에게 저도 이렇게 사랑스러웠다니 기쁘네요. 부모가 되니 이제 엄마의 마음이 이해가 돼요. 생명은 소중하고 귀한 것 같아요.,,,False,,,BE22028950
기쁨,부모,"그럼, 나에게 너도 정말 소중하듯, 너에게도 아끼는 사랑하는 대상이 생겨서 참 좋다. 요즘처럼 기쁠 땐 그 기쁨을 충분히 온전하게 누리길 바라. 온전히 기뻐하면 복이 오고, 더 행복도 크게 느낄 거라 생각해.",동조,,False,,,BE22028950
기쁨,자녀,네 엄마 말대로예요. 저도 요즘 세상에서 더할 나위 없이 행복을 느끼고 누리고 있어요. 요즘은 아이 덕에 부인과도 사이가 정말 좋아져서 기뻐요.,,,False,,,BE22028950
기쁨,부모,예전에 자주 싸워서 힘들어했어서 걱정 많이 했었어. 그런데 참 잘됐네. 잘 지낸다고 하니 나도 안심이 돼.,"격려,동조",,False,,,BE22028950
기쁨,자녀,"네 사실 엄마가 많이 걱정하실까 봐 얘기 안 했었어요. 부인이 산후 우울증으로 인해 많이 힘들어했거든요. 그러다 보니 저도 많이 힘들었는데, 이제는 행복할 일만 남은 것 같아요.",,,False,,,BE22028950
기쁨,부모,"그래 항상 부인을 많이 아껴주고 사랑하고, 네 할 일을 성실히 해왔잖아. 그런 착하고, 사랑이 많은 너이기에 좋은 복을 받았나 봐. 이렇게 아기가 건강하고 사랑스럽게 태어났으니 말이야.",격려,,False,,,BE22028950
기쁨,자녀,좋은 쪽으로 말해주셔서 고마워요. 엄마의 지지 덕분에 제 기쁨이 더 크게 느껴지네요.,,,False,,,BE22028950
기쁨,부모,네가 기뻐하는 걸 보면 나도 기쁘고 좋은걸. 엄마는 항상 너를 사랑하고 사랑의 눈으로 바라보고 있어. 너에 관한 거라면 뭐든지 긍정하고 좋은 쪽으로 생각하지.,동조,,False,,,BE22028950
기쁨,자녀,역시 엄마 뿐이에요. 조만간 아이와 함께 찾아뵐게요. 그때까지 건강 잘 챙기시고 계세요 엄마.,,,False,,,BE22028950
기쁨,부모,그래 우리 아들. 언제든 편할 때 찾아와. 사랑하고 아낀다 내 아들.,,,True,,,BE22028950
기쁨,자녀,"엄마, 오늘 친구들과 뷔페를 가서 좋아하는 음식을 실컷 먹었어요. 시험 성적이 가장 많이 오른 학생을 뽑아 학원 선생님이 데려가주셨거든요. 너무 즐거운 시간이었어요.",,,False,,,BE22029307
기쁨,부모,"우리 아들에게 그런 일이 있었다니 너무 행복했겠다. 시험 성적도 많이 오르고, 그에 대한 보상으로 뷔페까지 가고 말이야. 우리 아들 기분 좋은 게 멀리 있는 엄마에게까지 느껴져.","격려,동조",,False,,,BE22029307
기쁨,자녀,제가 저희 학원에서 점수가 가장 많이 올랐어요. 저의 노력으로 뷔페 이용권을 따냈다는 게 얼마나 뿌듯한지 몰라요.,,,False,,,BE22029307
기쁨,부모,우리 아들이 그동안 공부를 열심히 했었잖아. 그에 대한 보상이라고 생각하니 얼마나 행복하겠어. 우리 아들이 좋아하니까 엄마도 좋은걸.,"격려,동조",,False,,,BE22029307
기쁨,자녀,뷔페에 제가 좋아하는 음식들이 정말 가득이더라고요. 평소에 쉽게 먹지 못했던 음식을 먹으니 너무나도 신나고 행복했어요.,,,False,,,BE22029307
기쁨,부모,우리 아들이 워낙 먹을 걸 좋아하고 잘 먹기도 하잖아. 그런 우리 아들에게 뷔페는 정말 천국 같은 곳이었겠다. 우리 아들이 정말 만족스러워했을 것 같아.,격려,,False,,,BE22029307
기쁨,자녀,음식이 너무 맛있어서 한 다섯접시는 먹은 것 같아요. 친구들이랑 같이 수다를 떨면서 먹으니까 더 맛있는 것 있죠.,,,False,,,BE22029307
기쁨,부모,소중한 친구들과 함께하니 얼마나 더 즐겁겠어. 그런 자리를 만들어준 선생님에게도 너무 감사하구나. 우리 아들이 정말 알찬 하루를 보낸 것 같아.,"격려,동조",,False,,,BE22029307
기쁨,자녀,"엄마도 아시다시피 제가 과일을 엄청 좋아하는데, 처음 보는 과일도 많더라고요. 오늘 정말 원 없이 먹은 것 같아요. 오늘의 행복을 절대 잊지 못할 거예요.",,,False,,,BE22029307
기쁨,부모,오늘의 추억이 우리 아들에게 오래 기억되었으면 좋겠구나. 우리 아들이 이뤄낸 결과이니 충분히 만끽해도 좋아.,"조언,격려",,False,,,BE22029307
기쁨,자녀,그렇게 말씀해주셔서 감사해요. 이렇게 맛있는 음식을 마음껏 먹은 이상 공부를 더 열심히 해야겠다는 의지가 샘솟네요. 뭐든 해낼 수 있을 것 같아요.,,,False,,,BE22029307
기쁨,부모,우리 아들이 긍정적인 영향을 받은 것 같아서 엄마는 너무 기쁠 따름이야. 우리 아들이 행복하면 엄마는 그걸로 좋거든.,동조,,False,,,BE22029307
기쁨,자녀,항상 엄마의 응원 덕에 제가 이렇게 열심히 공부할 수 있게 됐는걸요. 뷔페도 맛있지만 우리 엄마의 음식이 더 맛있어요.,,,False,,,BE22029307
기쁨,부모,그렇게 말을 해주니 엄마가 정말 기쁠 따름이구나. 오늘 우리 아들 아주 기분 좋게 잘 수 있겠어.,동조,,False,,,BE22029307
기쁨,자녀,"엄마 덕분에 더욱 그럴 수 있을 것 같아요. 감사해요, 엄마.",,,True,,,BE22029307
